00AR               20241127                                                                                   
0601ARH5Y       20250101000555100000005000 0500000050000009   
0601ARH5Y       20250101000560100000005000 0500000050000011   
0601ARH5Y       20250101000565100000005000 0500000050000015   
0601ARH5Y       20250101000570100000005000 0500000050000020   
0601ARH5Y       20250101000575100000005000 0500000050000025   
0601ARH5Y       20250101000580100000005000 0500000050000030   
0601ARH5Y       20250101000585100000005000 0500000050000035   
0601ARH5Y       20250101000590100000005000 0500000050000040   
0601ARH5Y       20250101000595100000005000 0500000050000046   
0601ARH5Y       20250101000600100000005000 0500000050000053   
0601ARH5Y       20250101000605100000005000 0500000050000060   
0601ARH5Y       20250101000610100000005000 0500000050000067   
0601ARH5Y       20250101000615100000005000 0500000050000074   
0601ARH5Y       20250101000620100000005000 0500000050000081   
0601ARH5Y       20250101000625100000005000 0500000050000088   
0601ARH5Y       20250101000630100000005000 0500000050000094   
0601ARH5Y       20250101000635100000005000 0500000050000101   
0601ARH5Y       20250101000640100000005000 0500000050000107   
0601ARH5Y       20250101000645100000005000 0500000050000114   
0601ARH5Y       20250101000650100000005000 0500000050000121   
0601ARH5Y       20250101000655100000005000 0500000050000129   
0601ARH5Y       20250101000660100000005000 0500000050000136   
0601ARH5Y       20250101000665100000005000 0500000050000144   
0601ARH5Y       20250101000670100000005000 0500000050000151   
0601ARH5Y       20250101000675100000005000 0500000050000158   
0601ARH5Y       20250101000680100000005000 0500000050000165   
0601ARH5Y       20250101000685100000005000 0500000050000172   
0601ARH5Y       20250101000690100000005000 0500000050000179   
0601ARH5Y       20250101000695100000005000 0500000050000186   
0601ARH5Y       20250101000700100000005000 0500000050000193   
0601ARH5Y       20250101000705100000005000 0500000050000199   
0601ARH5Y       20250101000710100000005000 0500000050000206   
0601ARH5Y       20250101000715100000005000 0500000050000212   
0601ARH5Y       20250101000720100000005000 0500000050000218   
0601ARH5Y       20250101000725100000005000 0500000050000225   
0601ARH5Y       20250101000730100000005000 0500000050000231   
0601ARH5Y       20250101000735100000005000 0500000050000237   
0601ARH5Y       20250101000740100000005000 0500000050000243   
0601ARH5Y       20250101000745100000005000 0500000050000250   
0601ARH5Y       20250101000750100000005000 0500000050000256   
0601ARH5Y       20250101000755100000005000 0500000050000265   
0601ARH5Y       20250101000760100000005000 0500000050000271   
0601ARH5Y       20250101000765100000005000 0500000050000278   
0601ARH5Y       20250101000770100000005000 0500000050000284   
0601ARH5Y       20250101000775100000005000 0500000050000290   
0601ARH5Y       20250101000780100000005000 0500000050000298   
0601ARH5Y       20250101000785100000005000 0500000050000304   
0601ARH5Y       20250101000790100000005000 0500000050000310   
0601ARH5Y       20250101000795100000005000 0500000050000316   
0601ARH5Y       20250101000800100000005000 0500000050000322   
0601ARH5Y       20250101000805100000005000 0500000050000329   
0601ARH5Y       20250101000810100000005000 0500000050000335   
0601ARH5Y       20250101000815100000005000 0500000050000340   
0601ARH5Y       20250101000820100000005000 0500000050000346   
0601ARH5Y       20250101000825100000005000 0500000050000351   
0601ARH5Y       20250101000830100000005000 0500000050000358   
0601ARH5Y       20250101000835100000005000 0500000050000364   
0601ARH5Y       20250101000840100000005000 0500000050000369   
0601ARH5Y       20250101000845100000005000 0500000050000374   
0601ARH5Y       20250101000850100000005000 0500000050000379   
0601ARH5Y       20250101000855100000005000 0500000050000386   
0601ARH5Y       20250101000860100000005000 0500000050000391   
0601ARH5Y       20250101000865100000005000 0500000050000396   
0601ARH5Y       20250101000870100000005000 0500000050000401   
0601ARH5Y       20250101000875100000005000 0500000050000406   
0601ARH5Y       20250101000880100000005000 0500000050000412   
0601ARH5Y       20250101000885100000005000 0500000050000417   
0601ARH5Y       20250101000890100000005000 0500000050000422   
0601ARH5Y       20250101000895100000005000 0500000050000428   
0601ARH5Y       20250101000900100000005000 0500000050000433   
0601ARH5Y       20250101000905100000005000 0500000050000440   
0601ARH5Y       20250101000910100000005000 0500000050000446   
0601ARH5Y       20250101000915100000005000 0500000050000451   
0601ARH5Y       20250101000920100000005000 0500000050000457   
0601ARH5Y       20250101000925100000005000 0500000050000462   
0601ARH5Y       20250101000930100000005000 0500000050000469   
0601ARH5Y       20250101000935100000005000 0500000050000474   
0601ARH5Y       20250101000940100000005000 0500000050000480   
0601ARH5Y       20250101000945100000005000 0500000050000485   
0601ARH5Y       20250101000950100000005000 0500000050000490   
0601ARH5Y       20250101000955100000005000 0500000050000496   
0601ARH5Y       20250101000960100000005000 0500000050000501   
0601ARH5Y       20250101000965100000005000 0500000050000506   
0601ARH5Y       20250101000970100000005000 0500000050000511   
0601ARH5Y       20250101000975100000005000 0500000050000516   
0601ARH5Y       20250101000980100000005000 0500000050000522   
0601ARH5Y       20250101000985100000005000 0500000050000527   
0601ARH5Y       20250101000990100000005000 0500000050000532   
0601ARH5Y       20250101000995100000005000 0500000050000536   
0601ARH5Y       20250101001000100000005000 0500000050000541   
0601ARH5Y       20250101001005100000005000 0500000050000545   
0601ARH5Y       20250101001010100000005000 0500000050000551   
0601ARH5Y       20250101001015100000005000 0500000050000556   
0601ARH5Y       20250101001020100000005000 0500000050000560   
0601ARH5Y       20250101001025100000005000 0500000050000564   
0601ARH5Y       20250101001030100000005000 0500000050000569   
0601ARH5Y       20250101001035100000005000 0500000050000574   
0601ARH5Y       20250101001040100000005000 0500000050000579   
0601ARH5Y       20250101001045100000005000 0500000050000584   
0601ARH5Y       20250101001050100000005000 0500000050000589   
0601ARH5Y       20250101001055100000005000 0500000050000594   
0601ARH5Y       20250101001060100000005000 0500000050000601   
0601ARH5Y       20250101001065100000005000 0500000050000605   
0601ARH5Y       20250101001070100000005000 0500000050000610   
0601ARH5Y       20250101001075100000005000 0500000050000615   
0601ARH5Y       20250101001080100000005000 0500000050000620   
0601ARH5Y       20250101001085100000005000 0500000050000626   
0601ARH5Y       20250101001090100000005000 0500000050000631   
0601ARH5Y       20250101001095100000005000 0500000050000636   
0601ARH5Y       20250101001100100000005000 0500000050000640   
0601ARH5Y       20250101001105100000005000 0500000050000645   
0601ARH5Y       20250101001110100000005000 0500000050000651   
0601ARH5Y       20250101001115100000005000 0500000050000655   
0601ARH5Y       20250101001120100000005000 0500000050000660   
0601ARH5Y       20250101001125100000005000 0500000050000664   
0601ARH5Y       20250101001130100000005000 0500000050000668   
0601ARH5Y       20250101001135100000005000 0500000050000674   
0601ARH5Y       20250101001140100000005000 0500000050000679   
0601ARH5Y       20250101001145100000005000 0500000050000683   
0601ARH5Y       20250101001150100000005000 0500000050000687   
0601ARH5Y       20250101001155100000005000 0500000050000691   
0601ARH5Y       20250101001160100000005000 0500000050000697   
0601ARH5Y       20250101001165100000005000 0500000050000701   
0601ARH5Y       20250101001170100000005000 0500000050000705   
0601ARH5Y       20250101001175100000005000 0500000050000709   
0601ARH5Y       20250101001180100000005000 0500000050000713   
0601ARH5Y       20250101001185100000005000 0500000050000718   
0601ARH5Y       20250101001190100000005000 0500000050000722   
0601ARH5Y       20250101001195100000005000 0500000050000726   
0601ARH5Y       20250101001200100000005000 0500000050000730   
0601ARH5Y       20250101001205100000005000 0500000050000734   
0601ARH5Y       20250101001210100000005000 0500000050000739   
0601ARH5Y       20250101001215100000005000 0500000050000743   
0601ARH5Y       20250101001220100000005000 0500000050000746   
0601ARH5Y       20250101001225100000005000 0500000050000750   
0601ARH5Y       20250101001230100000005000 0500000050000754   
0601ARH5Y       20250101001235100000005000 0500000050000759   
0601ARH5Y       20250101001240100000005000 0500000050000762   
0601ARH5Y       20250101001245100000005000 0500000050000766   
0601ARH5Y       20250101001250100000005000 0500000050000772   
0601ARH5Y       20250101001255100000005000 0500000050000776   
0601ARH5Y       20250101001260100000005000 0500000050000780   
0601ARH5Y       20250101001265100000005000 0500000050000785   
0601ARH5Y       20250101001270100000005000 0500000050000789   
0601ARH5Y       20250101001275100000005000 0500000050000793   
0601ARH5Y       20250101001280100000005000 0500000050000797   
0601ARH5Y       20250101001285100000005000 0500000050000802   
0601ARH5Y       20250101001290100000005000 0500000050000806   
0601ARH5Y       20250101001295100000005000 0500000050000810   
0601ARH5Y       20250101001300100000005000 0500000050000815   
0601ARH5Y       20250101001305100000005000 0500000050000818   
0601ARH5Y       20250101001310100000005000 0500000050000822   
0601ARH5Y       20250101001315100000005000 0500000050000830   
0601ARH5Y       20250101001320100000005000 0500000050000835   
0601ARH5Y       20250101001325100000005000 0500000050000839   
0601ARH5Y       20250101001330100000005000 0500000050000845   
0601ARH5Y       20250101001335100000005000 0500000050000850   
0601ARH5Y       20250101001340100000005000 0500000050000854   
0601ARH5Y       20250101001345100000005000 0500000050000860   
0601ARH5Y       20250101001350100000005000 0500000050000865   
0601ARH5Y       20250101001355100000005000 0500000050000869   
0601ARH5Y       20250101001360100000005000 0500000050000875   
0601ARH5Y       20250101001365100000005000 0500000050000879   
0601ARH5Y       20250101001370100000005000 0500000050000884   
0601ARH5Y       20250101001375100000005000 0500000050000890   
0601ARH5Y       20250101001380100000005000 0500000050000895   
0601ARH5Y       20250101001385100000005000 0500000050000899   
0601ARH5Y       20250101001390100000005000 0500000050000905   
0601ARH5Y       20250101001395100000005000 0500000050000909   
0601ARH5Y       20250101001400100000005000 0500000050000914   
0601ARH5Y       20250101001405100000005000 0500000050000920   
0601ARH5Y       20250101001410100000005000 0500000050000924   
0601ARH5Y       20250101001415100000005000 0500000050000928   
0601ARH5Y       20250101001420100000005000 0500000050000932   
0601ARH5Y       20250101001425100000005000 0500000050000938   
0601ARH5Y       20250101001430100000005000 0500000050000942   
0601ARH5Y       20250101001435100000005000 0500000050000946   
0601ARH5Y       20250101001440100000005000 0500000050000952   
0601ARH5Y       20250101001445100000005000 0500000050000956   
0601ARH5Y       20250101001450100000005000 0500000050000960   
0601ARH5Y       20250101001455100000005000 0500000050000966   
0601ARH5Y       20250101001460100000005000 0500000050000970   
0601ARH5Y       20250101001465100000005000 0500000050000974   
0601ARH5Y       20250101001470100000005000 0500000050000979   
0601ARH5Y       20250101001475100000005000 0500000050000983   
0601ARH5Y       20250101001480100000005000 0500000050000987   
