00AR               20181129                                                                                   
0601ARH3Y       20190101000780100000005000 0300004420000564   
0601ARH3Y       20190101000785100000005000 0300004490000570   
0601ARH3Y       20190101000790100000005000 0300004580000578   
0601ARH3Y       20190101000795100000005000 0300004650000583   
0601ARH3Y       20190101000800100000005000 0300004720000589   
0601ARH3Y       20190101000805100000005000 0300004800000594   
0601ARH3Y       20190101000810100000005000 0300004890000601   
0601ARH3Y       20190101000815100000005000 0300004960000607   
0601ARH3Y       20190101000820100000005000 0300005030000612   
0601ARH3Y       20190101000825100000005000 0300005110000617   
0601ARH3Y       20190101000830100000005000 0300005180000622   
0601ARH3Y       20190101000835100000005000 0300005270000629   
0601ARH3Y       20190101000840100000005000 0300005340000634   
0601ARH3Y       20190101000845100000005000 0300005410000639   
0601ARH3Y       20190101000850100000005000 0300005490000644   
0601ARH3Y       20190101000855100000005000 0300005560000649   
0601ARH3Y       20190101000860100000005000 0300005650000655   
0601ARH3Y       20190101000865100000005000 0300005720000660   
0601ARH3Y       20190101000870100000005000 0300005800000664   
0601ARH3Y       20190101000875100000005000 0300005870000669   
0601ARH3Y       20190101000880100000005000 0300005970000677   
0601ARH3Y       20190101000885100000005000 0300006060000683   
0601ARH3Y       20190101000890100000005000 0300006140000688   
0601ARH3Y       20190101000895100000005000 0300006220000694   
0601ARH3Y       20190101000900100000005000 0300006310000699   
0601ARH3Y       20190101000905100000005000 0300006410000706   
0601ARH3Y       20190101000910100000005000 0300006490000711   
0601ARH3Y       20190101000915100000005000 0300006580000717   
0601ARH3Y       20190101000920100000005000 0300006660000722   
0601ARH3Y       20190101000925100000005000 0300006760000729   
0601ARH3Y       20190101000930100000005000 0300006840000734   
0601ARH3Y       20190101000935100000005000 0300006930000739   
0601ARH3Y       20190101000940100000005000 0300007010000744   
0601ARH3Y       20190101000945100000005000 0300007090000748   
0601ARH3Y       20190101000950100000005000 0300007190000755   
0601ARH3Y       20190101000955100000005000 0300007280000760   
0601ARH3Y       20190101000960100000005000 0300007360000765   
0601ARH3Y       20190101000965100000005000 0300007440000769   
0601ARH3Y       20190101000970100000005000 0300007530000774   
0601ARH3Y       20190101000975100000005000 0300007630000781   
0601ARH3Y       20190101000980100000005000 0300007730000787   
0601ARH3Y       20190101000985100000005000 0300007820000792   
0601ARH3Y       20190101000990100000005000 0300007920000798   
0601ARH3Y       20190101000995100000005000 0300008030000805   
0601ARH3Y       20190101001000100000005000 0300008130000811   
0601ARH3Y       20190101001005100000005000 0300008220000816   
0601ARH3Y       20190101001010100000005000 0300008320000822   
0601ARH3Y       20190101001015100000005000 0300008420000827   
0601ARH3Y       20190101001020100000005000 0300008540000835   
0601ARH3Y       20190101001025100000005000 0300008640000840   
0601ARH3Y       20190101001030100000005000 0300008740000846   
0601ARH3Y       20190101001035100000005000 0300008840000852   
0601ARH3Y       20190101001040100000005000 0300008950000859   
0601ARH3Y       20190101001045100000005000 0300009050000864   
0601ARH3Y       20190101001050100000005000 0300009150000870   
0601ARH3Y       20190101001055100000005000 0300009250000875   
0601ARH3Y       20190101001060100000005000 0300009350000880   
0601ARH3Y       20190101001065100000005000 0300009470000887   
0601ARH3Y       20190101001070100000005000 0300009580000893   
0601ARH3Y       20190101001075100000005000 0300009690000899   
0601ARH3Y       20190101001080100000005000 0300009800000905   
0601ARH3Y       20190101001085100000005000 0300009920000912   
0601ARH3Y       20190101001090100000005000 0300010030000918   
0601ARH3Y       20190101001095100000005000 0300010130000923   
0601ARH3Y       20190101001100100000005000 0300010240000929   
0601ARH3Y       20190101001105100000005000 0300010350000935   
0601ARH3Y       20190101001110100000005000 0300010480000942   
0601ARH3Y       20190101001115100000005000 0300010580000947   
0601ARH3Y       20190101001120100000005000 0300010690000952   
0601ARH3Y       20190101001125100000005000 0300010800000958   
0601ARH3Y       20190101001130100000005000 0300010910000963   
0601ARH3Y       20190101001135100000005000 0300011030000970   
0601ARH3Y       20190101001140100000005000 0300011140000975   
0601ARH3Y       20190101001145100000005000 0300011250000980   
0601ARH3Y       20190101001150100000005000 0300011350000985   
0601ARH3Y       20190101001155100000005000 0300011480000992   
0601ARH3Y       20190101001160100000005000 0300011590000997   
0601ARH3Y       20190101001165100000005000 0300011700001002   
0601ARH3Y       20190101001170100000005000 0300011810001008   
0601ARH3Y       20190101001175100000005000 0300011920001012   
0601ARH3Y       20190101001180100000005000 0300012050001019   
0601ARH3Y       20190101001185100000005000 0300012160001024   
0601ARH3Y       20190101001190100000005000 0300012270001029   
0601ARH3Y       20190101001195100000005000 0300012370001033   
0601ARH3Y       20190101001200100000005000 0300012500001040   
0601ARH3Y       20190101001205100000005000 0300012610001044   
0601ARH3Y       20190101001210100000005000 0300012720001049   
0601ARH3Y       20190101001215100000005000 0300012830001054   
0601ARH3Y       20190101001220100000005000 0300012940001058   
0601ARH3Y       20190101001225100000005000 0300013060001064   
0601ARH3Y       20190101001230100000005000 0300013170001069   
0601ARH3Y       20190101001235100000005000 0300013280001073   
0601ARH3Y       20190101001240100000005000 0300013390001078   
0601ARH3Y       20190101001245100000005000 0300013520001084   
0601ARH3Y       20190101001250100000005000 0300013630001088   
0601ARH3Y       20190101001255100000005000 0300013730001092   
0601ARH3Y       20190101001260100000005000 0300013860001098   
0601ARH3Y       20190101001265100000005000 0300013970001102   
0601ARH3Y       20190101001270100000005000 0300014080001106   
0601ARH3Y       20190101001275100000005000 0300014210001112   
0601ARH3Y       20190101001280100000005000 0300014310001116   
0601ARH3Y       20190101001285100000005000 0300014420001120   
0601ARH3Y       20190101001290100000005000 0300014560001126   
0601ARH3Y       20190101001295100000005000 0300014670001131   
0601ARH3Y       20190101001300100000005000 0300014780001135   
0601ARH3Y       20190101001305100000005000 0300014920001141   
0601ARH3Y       20190101001310100000005000 0300015030001145   
0601ARH3Y       20190101001315100000005000 0300015150001150   
0601ARH3Y       20190101001320100000005000 0300015280001156   
0601ARH3Y       20190101001325100000005000 0300015400001160   
0601ARH3Y       20190101001330100000005000 0300015510001164   
0601ARH3Y       20190101001335100000005000 0300015650001170   
0601ARH3Y       20190101001340100000005000 0300015770001174   
0601ARH3Y       20190101001345100000005000 0300015880001179   
0601ARH3Y       20190101001350100000005000 0300016020001184   
0601ARH3Y       20190101001355100000005000 0300016130001189   
0601ARH3Y       20190101001360100000005000 0300016250001193   
0601ARH3Y       20190101001365100000005000 0300016390001198   
0601ARH3Y       20190101001370100000005000 0300016500001202   
0601ARH3Y       20190101001375100000005000 0300016620001206   
0601ARH3Y       20190101001380100000005000 0300016760001212   
0601ARH3Y       20190101001385100000005000 0300016870001216   
0601ARH3Y       20190101001390100000005000 0300016990001220   
0601ARH3Y       20190101001395100000005000 0300017130001226   
0601ARH3Y       20190101001400100000005000 0300017250001230   
0601ARH3Y       20190101001405100000005000 0300017370001234   
0601ARH3Y       20190101001410100000005000 0300017510001240   
0601ARH3Y       20190101001415100000005000 0300017630001244   
0601ARH3Y       20190101001420100000005000 0300017750001248   
0601ARH3Y       20190101001425100000005000 0300017890001253   
0601ARH3Y       20190101001430100000005000 0300018010001257   
0601ARH3Y       20190101001435100000005000 0300018130001261   
0601ARH3Y       20190101001440100000005000 0300018270001267   
0601ARH3Y       20190101001445100000005000 0300018390001271   
0601ARH3Y       20190101001450100000005000 0300018510001274   
0601ARH3Y       20190101001455100000005000 0300018650001280   
0601ARH3Y       20190101001460100000005000 0300018770001284   
0601ARH3Y       20190101001465100000005000 0300018890001287   
0601ARH3Y       20190101001470100000005000 0300019040001293   
0601ARH3Y       20190101001475100000005000 0300019150001296   
0601ARH3Y       20190101001480100000005000 0300019270001300   
0601ARH3Y       20190101001485100000005000 0300019420001306   
0601ARH3Y       20190101001490100000005000 0300019550001310   
0601ARH3Y       20190101001495100000005000 0300019670001313   
0601ARH3Y       20190101001500100000005000 0300019820001319   
0601ARH3Y       20190101001505100000005000 0300019940001323   
0601ARH3Y       20190101001510100000005000 0300020060001327   
0601ARH3Y       20190101001515100000005000 0300020210001332   
0601ARH3Y       20190101001520100000005000 0300020340001336   
0601ARH3Y       20190101001525100000005000 0300020460001339   
0601ARH3Y       20190101001530100000005000 0300020610001345   
0601ARH3Y       20190101001535100000005000 0300020730001348   
0601ARH3Y       20190101001540100000005000 0300020850001352   
0601ARH3Y       20190101001545100000005000 0300020990001357   
0601ARH3Y       20190101001550100000005000 0300021130001361   
0601ARH3Y       20190101001555100000005000 0300021250001365   
0601ARH3Y       20190101001560100000005000 0300021400001370   
0601ARH3Y       20190101001565100000005000 0300021530001374   
0601ARH3Y       20190101001570100000005000 0300021660001377   
0601ARH3Y       20190101001575100000005000 0300021810001382   
0601ARH3Y       20190101001580100000005000 0300021940001387   
0601ARH3Y       20190101001585100000005000 0300022070001390   
0601ARH3Y       20190101001590100000005000 0300022210001395   
0601ARH3Y       20190101001595100000005000 0300022350001399   
0601ARH3Y       20190101001600100000005000 0300022480001403   
0601ARH3Y       20190101001605100000005000 0300022630001407   
0601ARH3Y       20190101001610100000005000 0300022770001412   
0601ARH3Y       20190101001615100000005000 0300022900001416   
0601ARH3Y       20190101001620100000005000 0300023050001420   
0601ARH3Y       20190101001625100000005000 0300023190001425   
0601ARH3Y       20190101001630100000005000 0300023320001428   
0601ARH3Y       20190101001635100000005000 0300023470001433   
0601ARH3Y       20190101001640100000005000 0300023610001437   
0601ARH3Y       20190101001645100000005000 0300023750001441   
0601ARH3Y       20190101001650100000005000 0300023900001446   
0601ARH3Y       20190101001655100000005000 0300024040001451   
0601ARH3Y       20190101001660100000005000 0300024180001455   
0601ARH3Y       20190101001665100000005000 0300024340001460   
0601ARH3Y       20190101001670100000005000 0300024490001464   
0601ARH3Y       20190101001675100000005000 0300024630001468   
0601ARH3Y       20190101001680100000005000 0300024800001474   
0601ARH3Y       20190101001685100000005000 0300024950001479   
0601ARH3Y       20190101001690100000005000 0300025100001483   
0601ARH3Y       20190101001695100000005000 0300025260001488   
0601ARH3Y       20190101001700100000005000 0300025410001493   
0601ARH3Y       20190101001705100000005000 0300025560001497   
